file,num_of_anony,num_of_interface,num_of_class,line_of_code
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\refresh\PollingMonitor.java,??,0,1,201
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\refresh\RefreshJob.java,??,0,1,131
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\refresh\RefreshManager.java,??,0,1,120
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\AliasManager.java,??,1,4,615
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\CharsetDeltaJob.java,??,1,1,180
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\CharsetManager.java,??,0,3,264
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ComputeProjectOrder.java,??,0,3,543
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Container.java,??,0,1,317
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ContentDescriptionManager.java,??,0,1,111
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\DelayedSnapshotJob.java,??,0,1,54
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\File.java,??,0,1,451
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\FileState.java,??,0,1,122
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Folder.java,??,0,1,184
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ICoreConstants.java,??,1,0,98
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\IManager.java,??,1,0,20
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\IMarkerSetElement.java,??,1,0,15
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\IModelObjectConstants.java,??,1,0,41
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\InternalTeamHook.java,??,0,1,31
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\InternalWorkspaceJob.java,??,0,1,55
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\LinkDescription.java,??,0,1,82
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\LocalMetaArea.java,??,0,1,368
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Marker.java,??,0,1,320
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerAttributeMap.java,??,0,1,288
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerDelta.java,??,0,1,233
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerDeltaManager.java,??,0,1,85
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerInfo.java,??,0,1,142
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerManager.java,??,0,1,544
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerReader.java,??,0,1,55
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerReader_1.java,??,0,1,142
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerReader_2.java,??,0,1,143
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerReader_3.java,??,0,1,145
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerSet.java,??,0,1,224
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerSnapshotReader.java,??,0,1,49
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerSnapshotReader_1.java,??,0,1,126
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerSnapshotReader_2.java,??,0,1,128
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerTypeDefinition.java,??,0,1,106
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerTypeDefinitionCache.java,??,0,1,78
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerWriter.java,??,0,1,215
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ModelObject.java,??,0,1,39
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ModelObjectWriter.java,??,0,1,169
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MoveDeleteHook.java,??,0,1,71
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\NatureManager.java,??,0,1,645
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\OS.java,??,0,1,64
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\PathVariableManager.java,??,0,1,253
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\PlatformURLResourceConnection.java,??,0,1,84
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Project.java,??,0,1,1020
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ProjectDescription.java,??,0,1,340
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ProjectDescriptionReader.java,??,0,1,602
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ProjectInfo.java,??,0,1,102
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ProjectNatureDescriptor.java,??,0,1,143
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ProjectPreferences.java,??,0,1,371
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Resource.java,??,0,1,1578
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ResourceException.java,??,0,1,90
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ResourceInfo.java,??,0,1,402
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ResourceProxy.java,??,0,1,114
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ResourceStatus.java,??,0,1,83
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ResourceTree.java,??,0,1,1214
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\RootInfo.java,??,0,1,50
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Rules.java,??,0,1,186
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SafeFileTable.java,??,0,1,96
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SaveContext.java,??,0,1,133
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SavedState.java,??,0,1,85
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Synchronizer.java,??,0,1,267
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SyncInfoReader.java,??,0,1,77
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SyncInfoReader_2.java,??,0,1,95
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SyncInfoReader_3.java,??,0,1,95
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SyncInfoSnapReader.java,??,0,1,71
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SyncInfoSnapReader_3.java,??,0,1,62
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\SyncInfoWriter.java,??,0,1,122
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\TestingSupport.java,??,0,1,102
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkManager.java,??,0,2,280
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Workspace.java,??,0,1,2245
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkspaceDescription.java,??,0,1,164
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkspaceDescriptionReader.java,??,0,1,174
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkspacePreferences.java,??,0,1,230
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkspaceRoot.java,??,0,1,262
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkspaceTreeReader.java,??,0,1,260
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkspaceTreeReader_0.java,??,0,1,24
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\WorkspaceTreeReader_2.java,??,0,1,85
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\ArrayEnumeration.java,??,0,1,58
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\Assert.java,??,0,1,110
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\AssertionFailedException.java,??,0,1,36
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\Cache.java,??,0,2,195
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\Convert.java,??,0,1,106
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\EmptyEnumeration.java,??,0,1,51
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\KeyedHashSet.java,??,1,2,415
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\ObjectMap.java,??,0,1,291
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\Policy.java,??,0,1,204
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\Semaphore.java,??,0,1,51
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\UniversalUniqueIdentifier.java,??,0,1,451
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\WrappedRuntimeException.java,??,0,1,29
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\DefaultElementComparator.java,??,0,1,63
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\DeltaIterator.java,??,0,1,162
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementDelta.java,??,0,1,154
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementSubtree.java,??,0,1,90
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTree.java,??,0,2,960
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTreeDelta.java,??,0,1,192
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTreeIterator.java,??,0,1,161
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTreeReader.java,??,0,1,136
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTreeReaderImpl_1.java,??,0,1,109
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTreeWriter.java,??,0,1,244
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\IDeltaFilter.java,??,1,0,26
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\IDeltaVisitor.java,??,1,0,32
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\IElementComparator.java,??,1,0,25
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\IElementContentVisitor.java,??,1,0,30
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\IElementInfoFlattener.java,??,1,0,39
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\IElementTreeData.java,??,1,0,22
plugins\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\IPathRequestor.java,??,1,0,23
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\ICommand.java,??,1,0,77
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IContainer.java,??,1,0,437
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IEncodedStorage.java,??,1,0,44
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IFile.java,??,1,0,953
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IFileModificationValidator.java,??,1,0,64
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IFileState.java,??,1,0,118
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IFolder.java,??,1,0,328
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IMarker.java,??,1,0,543
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IMarkerDelta.java,??,1,0,180
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IncrementalProjectBuilder.java,??,0,1,315
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IPathVariableChangeEvent.java,??,1,0,72
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IPathVariableChangeListener.java,??,1,0,40
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IPathVariableManager.java,??,1,0,183
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IProject.java,??,1,0,715
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IProjectDescription.java,??,1,0,250
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IProjectNature.java,??,1,0,81
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IProjectNatureDescriptor.java,??,1,0,89
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResource.java,??,1,0,2069
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceChangeEvent.java,??,1,0,211
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceChangeListener.java,??,1,0,47
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceDelta.java,??,1,0,539
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceDeltaVisitor.java,??,1,0,55
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceProxy.java,??,1,0,147
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceProxyVisitor.java,??,1,0,52
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceRuleFactory.java,??,1,0,123
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceStatus.java,??,1,0,317
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IResourceVisitor.java,??,1,0,46
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\ISaveContext.java,??,1,0,198
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\ISavedState.java,??,1,0,89
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\ISaveParticipant.java,??,1,0,172
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IStorage.java,??,1,0,68
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\ISynchronizer.java,??,1,0,134
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IWorkspace.java,??,1,1,1457
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IWorkspaceDescription.java,??,1,0,221
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IWorkspaceRoot.java,??,1,0,192
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IWorkspaceRunnable.java,??,1,0,42
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\ProjectScope.java,??,0,1,86
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\refresh\IRefreshMonitor.java,??,1,0,36
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\refresh\IRefreshResult.java,??,1,0,48
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\refresh\RefreshProvider.java,??,0,1,83
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\ResourcesPlugin.java,??,0,1,350
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\team\IMoveDeleteHook.java,??,1,0,370
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\team\IResourceTree.java,??,1,0,385
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\team\ResourceRuleFactory.java,??,0,1,207
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\team\TeamHook.java,??,0,1,159
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\WorkspaceJob.java,??,0,1,70
plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\WorkspaceLock.java,??,0,1,75
plugins\org.eclipse.core.resources\src_ant\org\eclipse\core\resources\ant\ConvertPath.java,??,0,1,175
plugins\org.eclipse.core.resources\src_ant\org\eclipse\core\resources\ant\IncrementalBuild.java,??,0,1,132
plugins\org.eclipse.core.resources\src_ant\org\eclipse\core\resources\ant\Policy.java,??,0,1,70
plugins\org.eclipse.core.resources\src_ant\org\eclipse\core\resources\ant\RefreshLocalTask.java,??,0,1,119
plugins\org.eclipse.core.resources.win32\src\org\eclipse\core\internal\resources\refresh\win32\Convert.java,??,0,1,49
plugins\org.eclipse.core.resources.win32\src\org\eclipse\core\internal\resources\refresh\win32\Win32Monitor.java,??,0,6,581
plugins\org.eclipse.core.resources.win32\src\org\eclipse\core\internal\resources\refresh\win32\Win32Natives.java,??,0,1,348
plugins\org.eclipse.core.resources.win32\src\org\eclipse\core\internal\resources\refresh\win32\Win32RefreshProvider.java,??,0,1,39
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\boot\PlatformURLBaseConnection.java,??,0,1,55
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\boot\PlatformURLConnection.java,??,0,1,501
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\boot\PlatformURLHandler.java,??,0,1,72
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\ContentDescription.java,??,0,1,192
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\ContentType.java,??,0,2,620
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\ContentTypeBuilder.java,??,0,1,175
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\ContentTypeManager.java,??,0,1,413
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\DefaultDescription.java,??,0,1,53
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\FileSpec.java,??,0,1,63
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\LazyInputStream.java,??,0,1,142
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\LazyReader.java,??,0,1,146
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\TextContentDescriber.java,??,0,1,83
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\XMLContentDescriber.java,??,0,1,117
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\content\XMLRootHandler.java,??,0,2,234
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\Deadlock.java,??,0,1,45
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\DeadlockDetector.java,??,0,1,696
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\ImplicitJobs.java,??,0,1,191
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\InternalJob.java,??,0,1,489
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\JobChangeEvent.java,??,0,1,56
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\JobListeners.java,??,1,1,202
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\JobManager.java,??,0,1,1040
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\JobQueue.java,??,0,1,125
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\JobStatus.java,??,0,1,50
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\LockManager.java,??,0,2,286
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\ObjectMap.java,??,0,1,292
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\OrderedLock.java,??,0,1,287
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\Queue.java,??,0,1,258
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\Semaphore.java,??,0,1,64
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\ThreadJob.java,??,0,1,277
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\Worker.java,??,0,1,92
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\jobs\WorkerPool.java,??,0,1,219
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\AbstractScope.java,??,0,1,47
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\Base64.java,??,0,1,198
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\ConfigurationPreferences.java,??,0,1,118
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\DefaultPreferences.java,??,0,1,402
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\EclipsePreferences.java,??,0,1,1215
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\ExportedPreferences.java,??,0,1,98
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\InstancePreferences.java,??,0,1,200
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\LookupOrder.java,??,0,1,49
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\PreferenceForwarder.java,??,0,2,799
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\PreferencesService.java,??,0,1,746
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\preferences\RootPreferences.java,??,0,1,118
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\ConfigurationElement.java,??,0,1,306
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\ConfigurationProperty.java,??,0,1,63
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\EclipseBundleListener.java,??,0,1,178
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\Extension.java,??,0,1,186
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\ExtensionDelta.java,??,0,1,57
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\ExtensionPoint.java,??,0,1,116
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\ExtensionRegistry.java,??,0,3,736
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\ExtensionsParser.java,??,0,1,596
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\FlushableExtension.java,??,0,1,45
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\Namespace.java,??,0,1,134
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\NestedRegistryModelObject.java,??,0,1,47
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\ReadWriteMonitor.java,??,0,1,102
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\RegistryCacheReader.java,??,0,2,438
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\RegistryCacheWriter.java,??,0,1,279
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\RegistryChangeEvent.java,??,0,1,87
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\RegistryDelta.java,??,0,1,69
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\RegistryModelObject.java,??,0,1,74
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\registry\RegistryWriter.java,??,0,1,204
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\AdapterFactoryProxy.java,??,0,1,116
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\AdapterManager.java,??,0,1,341
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\Assert.java,??,0,1,110
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\AssertionFailedException.java,??,0,1,36
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\AuthorizationDatabase.java,??,0,1,366
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\AuthorizationHandler.java,??,0,1,118
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\Cipher.java,??,0,1,158
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\CipherInputStream.java,??,0,1,96
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\CipherOutputStream.java,??,0,1,50
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\CompatibilityHelper.java,??,0,1,98
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\DataArea.java,??,0,1,136
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\DevClassPathHelper.java,??,0,1,93
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\FindSupport.java,??,0,1,240
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\InternalPlatform.java,??,0,1,1251
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\ListenerList.java,??,0,1,139
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\Log.java,??,0,1,88
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\PlatformActivator.java,??,0,1,369
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\PlatformLogWriter.java,??,0,1,58
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\PlatformURLFragmentConnection.java,??,0,1,64
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\PlatformURLPluginConnection.java,??,0,1,88
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\Policy.java,??,0,1,99
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\Product.java,??,0,1,78
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\ResourceTranslator.java,??,0,1,150
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\SafeFileInputStream.java,??,0,1,49
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\SafeFileOutputStream.java,??,0,1,143
plugins\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\URLTool.java,??,0,1,498
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\content\BinarySignatureDescriber.java,??,0,1,118
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\content\IContentDescriber.java,??,1,0,89
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\content\IContentDescription.java,??,1,0,138
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\content\IContentType.java,??,1,0,212
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\content\IContentTypeManager.java,??,2,1,253
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\content\ITextContentDescriber.java,??,1,0,55
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\content\XMLRootElementContentDescriber.java,??,0,1,137
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\CoreException.java,??,0,1,93
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IAdaptable.java,??,1,0,45
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IAdapterFactory.java,??,1,0,53
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IAdapterManager.java,??,1,0,181
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IBundleGroup.java,??,1,0,84
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IBundleGroupProvider.java,??,1,0,34
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IConfigurationElement.java,??,1,0,227
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IExecutableExtension.java,??,1,0,118
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IExtension.java,??,1,0,108
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IExtensionDelta.java,??,1,0,57
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IExtensionPoint.java,??,1,0,129
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\IExtensionRegistry.java,??,1,0,224
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\ILibrary.java,??,1,0,150
plugins\org.eclipse.core.runtime\src\org\eclipse\core\runtime\ILog.java,??,1,0,66
