fileName,numOfClass,numOfInterface,loc,anonymousClassesQty,numOfStaticMethod,numOfStaticField,numOfMethod,numOfField,methodTotalLoc,methodMaxLoc,methodAverageLoc,totalNestedBlockDepth,maxNestedBlockDepth,averageNestedBlockDepth,totalParameters,maxParameters,averageParameters,totalMcCabe,maxMcCabe,averageMcCabe,totalFanOut,maxFanOut,averageFanOut
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyType.java,1,0,31,0,0,0,4,5,16,7,4.0,0,0,0.0,5,5,1.25,4,1,1.0,3,3,0.75
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IImportDeclaration.java,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\AbortCompilationUnit.java,1,0,15,0,0,1,2,2,7,4,3.5,0,0,0.0,5,3,2.5,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ResolvedSourceField.java,1,0,27,0,0,0,5,1,23,8,4.6,1,1,0.2,7,4,1.4,6,2,1.2,3,3,0.6
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\JavaSearchNameEnvironment.java,1,0,168,0,0,0,8,2,128,48,16.0,12,4,1.5,12,2,1.5,37,13,4.63,39,13,4.88
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\CompilerOptions.java,1,0,1310,0,7,185,19,228,1004,387,52.84,15,4,0.79,16,2,0.84,427,175,22.47,38,8,2.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Expression.java,1,0,18,0,0,0,5,0,15,3,3.0,0,0,0.0,1,1,0.2,5,1,1.0,8,2,1.6
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,1,0,252,1,3,6,8,13,124,51,15.5,6,3,0.75,17,6,2.13,32,13,4.0,31,15,3.88
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\FieldBinding.java,1,0,258,0,0,0,28,1,245,68,8.75,14,5,0.5,17,5,0.61,83,31,2.96,41,15,1.46
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NumberLiteral.java,1,0,112,0,1,2,13,3,97,45,7.46,3,2,0.23,12,3,0.92,27,13,2.08,23,7,1.77
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PostfixExpression.java,1,0,138,0,1,3,15,5,91,12,6.07,10,3,0.67,15,3,1.0,25,3,1.67,29,8,1.93
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BinaryTypeConverter.java,1,0,290,0,1,0,8,2,244,102,30.5,11,3,1.38,15,3,1.88,73,32,9.13,63,26,7.88
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\NumberLiteral.java,1,0,17,0,0,0,4,1,13,4,3.25,0,0,0.0,5,3,1.25,4,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,1,0,83,0,0,0,15,4,71,17,4.73,3,1,0.2,14,3,0.93,32,7,2.13,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IPackageBinding.java,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\CompoundNameVector.java,1,0,56,0,0,1,8,4,43,8,5.38,3,1,0.38,5,1,0.63,16,3,2.0,7,3,0.88
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\MemberTypeBinding.java,1,0,35,0,0,0,5,0,30,14,6.0,3,3,0.6,3,3,0.6,15,8,3.0,12,4,2.4
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\ISourceImport.java,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\VariablePattern.java,1,0,46,0,0,1,2,6,31,28,15.5,1,1,0.5,4,4,2.0,9,8,4.5,1,1,0.5
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\core\formatter\IndentManipulation.java,1,0,227,0,12,0,13,0,222,41,17.08,18,3,1.38,34,6,2.62,68,12,5.23,45,11,3.46
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1,0,344,0,0,0,25,7,316,96,12.64,23,7,0.92,14,4,0.56,125,44,5.0,46,12,1.84
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SimpleType.java,1,0,83,0,1,2,12,3,67,12,5.58,7,3,0.58,11,3,0.92,19,3,1.58,22,6,1.83
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\StringConstant.java,1,0,19,0,1,0,5,1,15,3,3.0,0,0,0.0,2,1,0.4,5,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ClassFileMatchLocator.java,1,0,434,0,1,2,16,2,391,129,24.44,26,7,1.63,50,5,3.13,167,46,10.44,132,34,8.25
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SwitchStatement.java,1,0,101,0,1,3,14,5,79,12,5.64,8,3,0.57,12,3,0.86,22,3,1.57,31,10,2.21
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,1,0,433,0,0,0,171,1,429,4,2.51,0,0,0.0,170,1,0.99,171,1,1.0,1,1,0.01
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IExceptionAttribute.java,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\BranchLabel.java,1,0,190,0,0,2,13,6,179,45,13.77,15,7,1.15,4,1,0.31,55,19,4.23,26,11,2.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\WhileStatement.java,1,0,120,0,1,3,14,5,100,21,7.14,11,3,0.79,12,3,0.86,27,5,1.93,34,9,2.43
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\FloatCache.java,1,0,95,0,0,0,7,3,87,27,12.43,10,3,1.43,6,2,0.86,33,11,4.71,8,4,1.14
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\AccessRestriction.java,1,0,21,0,0,1,3,4,11,5,3.67,0,0,0.0,3,3,1.0,3,1,1.0,2,1,0.67
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\DoubleConstant.java,1,0,42,0,1,0,12,1,37,4,3.08,0,0,0.0,2,1,0.17,13,2,1.08,1,1,0.08
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryMethod.java,0,1,12,0,0,0,9,0,9,1,1.0,-9,-1,-1.0,1,1,0.11,9,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaProject.java,1,0,2064,3,9,9,140,12,1801,84,12.86,151,6,1.08,187,6,1.34,534,26,3.81,615,24,4.39
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\StackMapFrame.java,1,0,138,0,0,1,8,8,123,102,15.38,2,2,0.25,3,3,0.38,24,17,3.0,3,3,0.38
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\StringLiteralConcatenation.java,1,0,52,0,0,1,5,3,39,12,7.8,4,2,0.8,7,2,1.4,9,3,1.8,8,3,1.6
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\SelectionEngine.java,1,0,1330,3,0,2,19,23,991,140,52.16,46,9,2.42,50,11,2.63,258,47,13.58,164,36,8.63
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\DOMFactory.java,1,0,83,0,0,0,18,1,78,6,4.33,8,1,0.44,10,2,0.56,26,2,1.44,26,2,1.44
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMPackage.java,1,0,66,0,0,0,11,0,52,9,4.73,3,1,0.27,10,4,0.91,14,2,1.27,18,5,1.64
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\StringSet.java,1,0,59,0,0,0,6,3,47,12,7.83,2,1,0.33,3,1,0.5,19,5,3.17,6,3,1.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IOpenable.java,0,1,13,0,0,0,9,0,9,1,1.0,-9,-1,-1.0,4,2,0.44,9,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\OptimizedReplaceEdit.java,1,0,14,0,0,0,2,3,8,5,4.0,0,0,0.0,3,3,1.5,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IVariableBinding.java,0,1,13,0,0,0,10,0,10,1,1.0,-10,-1,-1.0,0,0,0.0,10,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IElementChangedListener.java,0,1,4,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,1,1,1.0,1,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaConventions.java,1,0,251,0,22,3,23,3,236,47,10.26,16,3,0.7,47,3,2.04,76,19,3.3,68,13,2.96
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfPackage.java,1,0,88,0,0,0,8,4,67,15,8.38,6,2,0.75,5,2,0.63,26,6,3.25,9,3,1.13
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\CodeStream.java,1,0,5798,0,5,9,324,39,5298,246,16.35,363,9,1.12,220,6,0.68,1452,78,4.48,874,32,2.7
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\QualifiedType.java,1,0,121,0,1,3,14,6,100,21,7.14,11,3,0.79,12,3,0.86,27,5,1.93,34,8,2.43
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\EnumDeclaration.java,1,0,146,0,1,7,19,9,105,21,5.53,4,2,0.21,11,3,0.58,30,5,1.58,43,15,2.26
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1,0,62,0,0,0,6,2,52,20,8.67,4,3,0.67,8,2,1.33,19,8,3.17,12,6,2.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnnotationTypeMemberDeclaration.java,1,0,191,0,1,6,21,9,160,48,7.62,12,3,0.57,14,3,0.67,43,11,2.05,61,16,2.9
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceField.java,1,0,122,0,0,0,13,0,132,60,10.15,9,4,0.69,10,4,0.77,38,17,2.92,27,7,2.08
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CancelableProblemFactory.java,1,0,23,0,0,0,3,1,12,4,4.0,0,0,0.0,20,10,6.67,7,3,2.33,4,2,1.33
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionOnSingleNameReference.java,1,0,48,0,0,0,3,0,35,28,11.67,3,3,1.0,5,2,1.67,15,13,5.0,11,8,3.67
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IField.java,0,1,9,0,0,0,6,0,6,1,1.0,-6,-1,-1.0,0,0,0.0,6,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\TypeReference.java,1,0,170,0,1,0,22,0,152,53,6.91,-1,2,-0.05,28,3,1.27,62,21,2.82,32,17,1.45
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnMessageSend.java,1,0,42,0,0,0,2,0,33,22,16.5,3,2,1.5,3,2,1.5,14,7,7.0,11,6,5.5
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\ITypeNameRequestor.java,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,8,4,4.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTMatcher.java,1,0,933,0,1,0,89,1,794,33,8.92,104,2,1.17,175,2,1.97,245,11,2.75,337,15,3.79
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\impl\Keywords.java,0,1,46,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CommitWorkingCopyOperation.java,1,0,135,0,0,0,5,0,115,88,23.0,7,5,1.4,2,2,0.4,34,25,6.8,50,39,10.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\Flags.java,1,0,116,0,21,20,22,20,80,18,3.64,0,0,0.0,21,1,0.95,34,13,1.55,15,15,0.68
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\NameEnvironmentAnswer.java,1,0,49,0,0,0,12,4,41,5,3.42,0,0,0.0,7,2,0.58,14,3,1.17,2,1,0.17
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\eval\ICodeSnippetRequestor.java,0,1,17,0,0,10,2,10,2,1,1.0,-2,-1,-1.0,6,3,3.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PackageReferenceLocator.java,1,0,308,0,1,0,17,1,286,78,16.82,17,3,1.0,36,7,2.12,115,27,6.76,49,9,2.88
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\ShouldNotImplement.java,1,0,7,0,0,1,1,1,3,3,3.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TextElement.java,1,0,76,0,1,2,12,3,61,12,5.08,4,2,0.33,11,3,0.92,17,3,1.42,17,5,1.42
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DeleteResourceElementsOperation.java,1,0,93,0,0,0,5,0,80,46,16.0,6,3,1.2,5,2,1.0,32,15,6.4,21,11,4.2
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetAllocationExpression.java,1,0,187,0,0,0,5,2,163,104,32.6,9,5,1.8,9,3,1.8,48,33,9.6,42,21,8.4
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\IRestrictedAccessConstructorRequestor.java,0,1,16,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,11,11,11.0,1,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionNodeFound.java,1,0,17,0,0,1,3,3,10,4,3.33,0,0,0.0,3,2,1.0,3,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1,0,48,0,0,0,8,6,36,11,4.5,1,1,0.13,5,4,0.63,13,5,1.63,4,4,0.5
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaElementRequestor.java,1,0,126,0,0,5,15,12,105,9,7.0,12,1,0.8,7,1,0.47,27,2,1.8,18,2,1.2
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRequestor.java,1,0,22,0,0,0,4,1,17,11,4.25,2,2,0.5,5,2,1.25,6,3,1.5,1,1,0.25
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\MultiCommentRegion.java,1,0,120,0,0,0,11,4,96,34,8.73,9,4,0.82,19,5,1.73,68,34,6.18,37,15,3.36
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\InnerClassesAttributeEntry.java,1,0,67,0,0,0,8,7,49,28,6.13,2,2,0.25,3,3,0.38,14,7,1.75,5,5,0.63
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IStackMapTableAttribute.java,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\LabelFlowContext.java,1,0,30,0,0,0,4,1,21,10,5.25,2,2,0.5,6,5,1.5,7,4,1.75,6,4,1.5
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICompletionRequestor.java,0,1,103,0,0,0,14,0,14,1,1.0,-14,-1,-1.0,98,13,7.0,14,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\JavaSearchTypeNameMatch.java,1,0,42,0,0,0,8,2,35,11,4.38,2,2,0.25,5,2,0.63,13,4,1.63,5,3,0.63
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\CompilationResult.java,1,0,302,1,0,2,22,24,256,52,11.64,21,4,0.95,18,4,0.82,85,12,3.86,44,10,2.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IndexRequest.java,1,0,29,0,0,0,6,3,20,4,3.33,0,0,0.0,3,2,0.5,6,1,1.0,7,3,1.17
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticFieldBinding.java,1,0,10,0,0,0,1,1,5,5,5.0,0,0,0.0,6,6,6.0,1,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryAnnotation.java,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\FieldInfo.java,1,0,113,0,0,0,13,11,95,59,7.31,2,2,0.15,3,3,0.23,26,14,2.0,6,6,0.46
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CombinedBinaryExpression.java,1,0,258,0,0,3,10,6,192,45,19.2,21,5,2.1,21,4,2.1,54,15,5.4,32,9,3.2
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\OperatorIds.java,0,1,30,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaModelStatus.java,0,1,9,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,0,0,0.0,4,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMImport.java,1,0,83,0,0,0,14,2,70,10,5.0,4,1,0.29,15,6,1.07,18,2,1.29,19,5,1.36
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\BindingKeyParser.java,1,0,812,0,0,1,57,5,419,69,7.35,19,3,0.33,28,2,0.49,121,19,2.12,162,33,2.84
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\InvocationSite.java,0,1,11,0,0,0,8,0,8,1,1.0,-8,-1,-1.0,3,1,0.38,8,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileFinder.java,1,0,28,0,2,0,2,0,24,17,12.0,4,4,2.0,5,3,2.5,7,6,3.5,11,8,5.5
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\compiler\ExtraFlags.java,1,0,73,0,3,4,3,4,60,21,20.0,9,3,3.0,3,1,1.0,29,10,9.67,8,4,2.67
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\InstallException.java,1,0,10,0,0,1,2,1,6,3,3.0,0,0,0.0,1,1,0.5,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\CaseLabel.java,1,0,45,0,0,0,7,1,43,16,6.14,4,2,0.57,1,1,0.14,13,5,1.86,8,5,1.14
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\LocalDeclaration.java,1,0,180,0,0,0,7,1,153,74,21.86,10,5,1.43,11,3,1.57,66,33,9.43,52,31,7.43
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnonymousClassDeclaration.java,1,0,65,0,1,2,12,3,46,7,3.83,2,1,0.17,8,2,0.67,14,2,1.17,17,6,1.42
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\TrueLiteral.java,1,0,44,0,0,1,7,1,34,11,4.86,4,3,0.57,13,5,1.86,11,4,1.57,7,2,1.0
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\AnnotationMethodInfo.java,1,0,96,0,1,0,4,1,89,55,22.25,7,4,1.75,6,3,1.5,22,15,5.5,11,7,2.75
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedAllocationExpression.java,1,0,392,0,0,0,10,2,352,227,35.2,17,6,1.7,14,3,1.4,128,83,12.8,94,48,9.4
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\CompilationUnitScope.java,1,0,649,0,0,0,32,14,543,114,16.97,35,6,1.09,35,3,1.09,253,50,7.91,163,22,5.09
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeDeclarationLocator.java,1,0,71,0,0,0,6,1,60,37,10.0,1,1,0.17,9,4,1.5,38,25,6.33,16,7,2.67
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\VerificationTypeInfo.java,1,0,189,0,0,9,14,13,171,42,12.21,3,2,0.21,10,3,0.71,54,13,3.86,10,5,0.71
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceMethod.java,1,0,226,0,0,0,29,1,222,34,7.66,20,4,0.69,17,4,0.59,59,8,2.03,79,10,2.72
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\rewrite\ASTRewrite.java,1,0,310,0,1,0,28,4,282,38,10.07,23,3,0.82,40,7,1.43,77,11,2.75,101,12,3.61
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\ConstantValueAttribute.java,1,0,22,0,0,0,3,2,11,5,3.67,0,0,0.0,3,3,1.0,3,1,1.0,2,2,0.67
eclipse-sourceBuild-srcIncluded-3.5\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\KeyKind.java,1,0,74,0,0,13,18,15,55,4,3.06,0,0,0.0,16,2,0.89,20,2,1.11,0,0,0.0
