fileName,numOfClass,numOfInterface,loc,anonymousClassesQty,numOfStaticMethod,numOfStaticField,numOfMethod,numOfField,methodTotalLoc,methodMaxLoc,methodAverageLoc,totalNestedBlockDepth,maxNestedBlockDepth,averageNestedBlockDepth,totalParameters,maxParameters,averageParameters,totalMcCabe,maxMcCabe,averageMcCabe,totalFanOut,maxFanOut,averageFanOut
org.eclipse.jdt.core.IJavaModelStatusConstants,0,1,46,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.jdom.IDOMMethod,0,1,22,0,0,0,19,0,19,1,1.0,-19,-1,-1.0,12,2,0.63,19,1,1.0,0,0,0.0
org.eclipse.jdt.internal.codeassist.complete.CompletionNodeFound,1,0,29,0,0,1,5,5,18,6,3.6,0,0,0.0,12,4,2.4,5,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.VariableDeclarationStatement,1,0,178,0,1,6,19,10,141,15,7.42,18,3,0.95,17,3,0.89,40,4,2.11,50,13,2.63
org.eclipse.jdt.internal.core.util.Messages,1,0,333,0,4,311,5,311,14,3,2.8,0,0,0.0,8,3,1.6,5,1,1.0,4,1,0.8
org.eclipse.jdt.internal.codeassist.complete.CompletionParser,1,0,3219,0,0,64,163,75,2980,438,18.28,167,8,1.02,71,5,0.44,929,153,5.7,456,23,2.8
org.eclipse.jdt.internal.core.BecomeWorkingCopyOperation,1,0,38,0,0,0,4,1,33,23,8.25,2,2,0.5,2,2,0.5,6,3,1.5,14,13,3.5
org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedAllocationExpression,1,0,35,0,0,0,2,0,25,20,12.5,2,2,1.0,3,2,1.5,11,9,5.5,8,5,4.0
org.eclipse.jdt.internal.core.MoveElementsOperation,1,0,14,0,0,0,3,0,9,3,3.0,0,0,0.0,3,3,1.0,3,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.ClassLiteralAccess,1,0,81,0,0,0,6,3,59,29,9.83,6,3,1.0,13,3,2.17,18,8,3.0,26,12,4.33
org.eclipse.jdt.core.dom.DoStatement,1,0,120,0,1,3,14,5,100,21,7.14,11,3,0.79,12,3,0.86,27,5,1.93,34,9,2.43
org.eclipse.jdt.core.util.IAnnotationComponentValue,0,1,28,0,0,0,12,13,12,1,1.0,-12,-1,-1.0,0,0,0.0,12,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.JavaSearchScope,1,0,435,0,0,1,20,9,384,70,19.2,26,4,1.3,30,5,1.5,140,38,7.0,114,25,5.7
org.eclipse.jdt.internal.compiler.ast.CharLiteral,1,0,73,0,0,0,6,1,61,40,10.17,2,1,0.33,9,3,1.5,18,12,3.0,8,2,1.33
org.eclipse.jdt.internal.core.JavaElementInfo,1,0,53,0,0,1,6,2,47,17,7.83,6,3,1.0,3,1,0.5,14,5,2.33,5,2,0.83
org.eclipse.jdt.internal.compiler.ast.LabeledStatement,1,0,91,0,0,0,7,5,60,18,8.57,6,2,0.86,14,4,2.0,20,6,2.86,21,6,3.0
org.eclipse.jdt.internal.core.BinaryTypeConverter,1,0,197,0,5,0,5,0,167,67,33.4,7,2,1.4,13,4,2.6,43,21,8.6,43,19,8.6
org.eclipse.jdt.internal.core.jdom.DOMMember,1,0,157,0,0,0,22,5,153,30,6.95,7,2,0.32,21,7,0.95,38,7,1.73,38,7,1.73
org.eclipse.jdt.internal.compiler.lookup.ProblemReasons,0,1,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.search.indexing.AddFolderToIndex,1,0,93,2,0,0,3,4,69,59,23.0,2,2,0.67,6,5,2.0,15,13,5.0,14,13,4.67
org.eclipse.jdt.internal.core.builder.StringSet,1,0,59,0,0,0,6,3,47,12,7.83,2,1,0.33,3,1,0.5,19,5,3.17,6,3,1.0
org.eclipse.jdt.internal.compiler.classfmt.FieldInfo,1,0,308,0,1,0,22,9,266,59,12.09,21,4,0.95,10,3,0.45,84,15,3.82,77,20,3.5
org.eclipse.jdt.internal.compiler.ast.WhileStatement,1,0,215,0,0,0,6,6,146,64,24.33,6,3,1.0,14,4,2.33,38,16,6.33,46,22,7.67
org.eclipse.jdt.core.IOpenable,0,1,13,0,0,0,9,0,9,1,1.0,-9,-1,-1.0,4,2,0.44,9,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.lookup.NestedTypeBinding,1,0,143,0,0,0,13,5,121,30,9.31,7,2,0.54,10,3,0.77,50,10,3.85,15,4,1.15
org.eclipse.jdt.internal.core.search.matching.PackageReferenceLocator,1,0,294,0,1,0,15,1,274,76,18.27,18,3,1.2,27,5,1.8,111,27,7.4,43,9,2.87
org.eclipse.jdt.internal.compiler.batch.FileFinder,1,0,36,0,0,1,2,3,29,22,14.5,6,5,3.0,6,3,3.0,11,9,5.5,14,9,7.0
org.eclipse.jdt.internal.compiler.ast.JavadocQualifiedTypeReference,1,0,55,0,0,0,8,2,46,20,5.75,2,2,0.25,15,4,1.88,14,7,1.75,18,6,2.25
org.eclipse.jdt.internal.compiler.lookup.AnnotationBinding,1,0,134,0,5,0,10,2,91,28,9.1,2,1,0.2,15,3,1.5,85,36,8.5,16,4,1.6
org.eclipse.jdt.internal.core.ExternalJavaProject,1,0,35,0,0,1,6,1,24,8,4.0,1,1,0.17,6,2,1.0,9,3,1.5,8,6,1.33
org.eclipse.jdt.internal.core.hierarchy.TypeHierarchy,1,0,1129,1,5,14,73,33,1075,112,14.73,98,6,1.34,88,4,1.21,318,27,4.36,285,18,3.9
org.eclipse.jdt.internal.formatter.comment.CommentLine,1,0,130,0,0,1,19,4,113,19,5.95,4,2,0.21,17,4,0.89,36,5,1.89,51,13,2.68
org.eclipse.jdt.internal.compiler.parser.RecoveredStatement,1,0,29,0,0,0,7,1,22,4,3.14,0,0,0.0,6,3,0.86,8,2,1.14,3,2,0.43
org.eclipse.jdt.internal.formatter.align.Alignment,1,0,257,0,0,19,11,36,202,66,18.36,18,4,1.64,12,7,1.09,72,21,6.55,15,6,1.36
org.eclipse.jdt.internal.formatter.CodeFormatterVisitor2,1,0,2933,0,1,4,96,7,2947,180,30.7,194,7,2.02,124,5,1.29,690,41,7.19,811,38,8.45
org.eclipse.jdt.internal.compiler.flow.LoopingFlowContext,1,0,327,0,0,0,12,14,258,84,21.5,15,3,1.25,23,6,1.92,72,21,6.0,40,11,3.33
org.eclipse.jdt.internal.compiler.env.INameEnvironment,0,1,7,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,5,2,1.25,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.hierarchy.HierarchyType,1,0,31,0,0,0,4,5,16,7,4.0,0,0,0.0,5,5,1.25,4,1,1.0,3,3,0.75
org.eclipse.jdt.internal.core.builder.MissingClassFileException,1,0,8,0,0,1,1,2,3,3,3.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.CreatePackageDeclarationOperation,1,0,75,0,0,0,7,1,54,17,7.71,5,2,0.71,6,3,0.86,15,4,2.14,19,9,2.71
org.eclipse.jdt.internal.core.util.PublicScanner,1,0,3141,0,0,33,52,74,2657,583,51.1,94,9,1.81,37,8,0.71,1169,327,22.48,109,23,2.1
org.eclipse.jdt.internal.eval.IRequestor,0,1,7,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,5,3,2.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.MovePackageFragmentRootOperation,1,0,222,1,0,0,7,0,202,68,28.86,16,4,2.29,16,5,2.29,53,17,7.57,58,17,8.29
org.eclipse.jdt.internal.core.dom.rewrite.RewriteEventStore,1,0,624,0,1,4,43,12,423,41,9.84,54,4,1.26,76,8,1.77,130,8,3.02,166,17,3.86
org.eclipse.jdt.core.compiler.BuildContext,1,0,58,0,0,0,8,0,48,9,6.0,0,0,0.0,5,1,0.63,20,4,2.5,5,1,0.63
org.eclipse.jdt.internal.core.ImportDeclarationElementInfo,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter,1,0,70,0,0,0,23,0,46,2,2.0,0,0,0.0,44,5,1.91,23,1,1.0,0,0,0.0
org.eclipse.jdt.internal.codeassist.complete.CompletionJavadocParser,1,0,684,0,0,2,24,7,696,130,29.0,48,7,2.0,24,6,1.0,188,37,7.83,70,13,2.92
org.eclipse.jdt.internal.core.search.matching.LocalVariablePattern,1,0,57,0,0,0,3,1,39,25,13.0,3,2,1.0,11,5,3.67,11,7,3.67,16,11,5.33
org.eclipse.jdt.internal.core.util.ICacheEnumeration,0,1,5,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,0,0,0.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.indexing.IIndexConstants,0,1,42,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.search.matching.MethodLocator,1,0,524,0,0,0,25,4,508,63,20.32,54,5,2.16,46,6,1.84,214,22,8.56,140,25,5.6
org.eclipse.jdt.internal.core.search.matching.MultiTypeDeclarationPattern,1,0,205,0,0,1,7,4,182,66,26.0,6,2,0.86,8,4,1.14,65,27,9.29,14,7,2.0
org.eclipse.jdt.internal.eval.InstallException,1,0,10,0,0,1,2,1,6,3,3.0,0,0,0.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.SingleTypeReference,1,0,59,0,0,0,9,1,45,14,5.0,1,1,0.11,12,2,1.33,19,7,2.11,20,12,2.22
org.eclipse.jdt.internal.core.util.DefaultStackMapFrame,1,0,67,0,0,1,8,7,52,31,6.5,2,2,0.25,3,3,0.38,12,5,1.5,2,2,0.25
org.eclipse.jdt.internal.compiler.parser.NLSTag,1,0,16,0,0,0,2,4,9,6,4.5,0,0,0.0,4,4,2.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.formatter.BinaryExpressionFragmentBuilder,1,0,379,0,0,0,49,3,294,69,6.0,9,3,0.18,85,2,1.73,77,18,1.57,58,4,1.18
org.eclipse.jdt.internal.eval.CodeSnippetToCuMapper,1,0,196,2,0,0,7,12,167,58,23.86,5,2,0.71,16,10,2.29,24,10,3.43,7,5,1.0
org.eclipse.jdt.internal.compiler.ast.ArrayInitializer,1,0,184,0,0,0,6,2,166,66,27.67,14,4,2.33,12,3,2.0,61,27,10.17,41,21,6.83
org.eclipse.jdt.internal.core.search.indexing.ReadWriteMonitor,1,0,51,0,0,0,7,1,51,16,7.29,5,2,0.71,0,0,0.0,17,4,2.43,9,3,1.29
org.eclipse.jdt.internal.core.search.IndexSelector,1,0,177,0,3,0,6,3,149,76,24.83,16,8,2.67,10,3,1.67,51,22,8.5,40,18,6.67
org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression,1,0,208,0,0,0,6,2,196,93,32.67,11,5,1.83,16,5,2.67,48,21,8.0,43,16,7.17
org.eclipse.jdt.core.dom.WildcardType,1,0,99,0,1,3,16,5,80,12,5.0,5,2,0.31,17,3,1.06,22,3,1.38,29,7,1.81
org.eclipse.jdt.internal.codeassist.select.SelectionOnExplicitConstructorCall,1,0,34,0,0,0,3,0,26,18,8.67,2,2,0.67,4,2,1.33,11,6,3.67,7,4,2.33
org.eclipse.jdt.internal.compiler.problem.DefaultProblemFactory,1,0,133,0,2,3,8,5,99,47,12.38,8,4,1.0,14,8,1.75,26,13,3.25,28,10,3.5
org.eclipse.jdt.internal.core.search.indexing.RemoveFolderFromIndex,1,0,59,0,0,0,3,4,46,36,15.33,4,4,1.33,6,5,2.0,16,14,5.33,13,12,4.33
org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern,1,0,90,0,0,1,12,7,62,11,5.17,2,2,0.17,15,4,1.25,27,7,2.25,15,6,1.25
org.eclipse.jdt.core.dom.MethodRef,1,0,128,0,1,4,17,7,101,21,5.94,8,3,0.47,13,3,0.76,28,5,1.65,40,11,2.35
org.eclipse.jdt.internal.codeassist.impl.AssistOptions,1,0,195,0,0,16,4,30,159,139,39.75,5,3,1.25,4,2,1.0,50,43,12.5,8,5,2.0
org.eclipse.jdt.core.util.OpcodeStringValues,1,0,210,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.dom.EmptyStatement,1,0,39,0,1,1,8,1,28,6,3.5,0,0,0.0,7,2,0.88,8,1,1.0,9,4,1.13
org.eclipse.jdt.internal.core.ClasspathAttribute,1,0,28,0,0,0,6,2,21,5,3.5,0,0,0.0,3,2,0.5,7,2,1.17,3,2,0.5
org.eclipse.jdt.internal.core.util.LocalVariableTableEntry,1,0,56,0,0,0,8,7,38,17,4.75,1,1,0.13,3,3,0.38,10,3,1.25,4,4,0.5
org.eclipse.jdt.internal.compiler.classfmt.AnnotationInfo,1,0,324,0,0,1,12,5,302,87,25.17,8,2,0.67,14,5,1.17,96,18,8.0,54,18,4.5
org.eclipse.jdt.core.dom.PrefixExpression,1,0,146,0,1,3,15,5,91,12,6.07,10,3,0.67,15,3,1.0,25,3,1.67,29,8,1.93
org.eclipse.jdt.internal.core.dom.rewrite.SourceModifier,1,0,29,0,0,0,3,4,17,8,5.67,1,1,0.33,5,4,1.67,4,2,1.33,4,4,1.33
org.eclipse.jdt.internal.core.util.LRUCache,1,0,262,1,0,1,26,7,234,24,9.0,14,2,0.54,21,3,0.81,49,4,1.88,49,10,1.88
org.eclipse.jdt.internal.compiler.problem.ProblemReporter,1,0,6144,0,2,0,394,1,3062,196,7.77,106,4,0.27,803,7,2.04,1191,144,3.02,1365,15,3.46
org.eclipse.jdt.core.dom.CompilationUnitResolver,1,0,689,2,9,0,25,5,547,91,21.88,38,6,1.52,89,9,3.56,130,20,5.2,150,33,6.0
org.eclipse.jdt.internal.core.OpenableElementInfo,1,0,11,0,0,0,2,1,6,3,3.0,0,0,0.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleNameReference,1,0,47,0,0,0,3,0,35,28,11.67,3,3,1.0,5,2,1.67,14,12,4.67,11,8,3.67
org.eclipse.jdt.core.dom.rewrite.TargetSourceRangeComputer,1,0,29,0,0,0,2,0,10,8,5.0,1,1,0.5,1,1,0.5,3,2,1.5,5,5,2.5
org.eclipse.jdt.internal.core.search.JavaSearchDocument,1,0,69,0,0,0,7,3,54,16,7.71,7,3,1.0,6,4,0.86,19,5,2.71,17,5,2.43
org.eclipse.jdt.internal.compiler.ast.QualifiedThisReference,1,0,83,0,0,0,7,2,62,28,8.86,4,2,0.57,18,4,2.57,17,7,2.43,20,11,2.86
org.eclipse.jdt.internal.compiler.codegen.IntegerCache,1,0,100,0,0,0,10,4,90,15,9.0,11,2,1.1,7,2,0.7,31,6,3.1,10,4,1.0
org.eclipse.jdt.core.jdom.IDOMPackage,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.WorkingCopyOwner,1,0,23,0,1,0,3,0,13,7,4.33,0,0,0.0,6,4,2.0,3,1,1.0,5,3,1.67
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocTag,1,0,109,0,0,1,7,3,100,54,14.29,9,6,1.29,9,5,1.29,29,16,4.14,8,4,1.14
org.eclipse.jdt.internal.core.JarPackageFragmentRoot,1,0,177,0,0,1,20,2,165,62,8.25,10,4,0.5,12,3,0.6,41,11,2.05,56,24,2.8
org.eclipse.jdt.internal.core.search.matching.ClassFileMatchLocator,1,0,230,0,1,0,11,0,203,73,18.45,12,5,1.09,37,5,3.36,86,19,7.82,88,29,8.0
org.eclipse.jdt.internal.core.util.RuntimeInvisibleParameterAnnotationsAttribute,1,0,38,0,0,1,3,3,23,17,7.67,2,2,0.67,3,3,1.0,5,3,1.67,2,2,0.67
org.eclipse.jdt.internal.core.builder.CompilationParticipantResult,1,0,29,0,0,0,3,6,18,8,6.0,0,0,0.0,2,1,0.67,3,1,1.0,1,1,0.33
org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.EmptyStatement,1,0,38,0,0,0,7,0,30,8,4.29,2,1,0.29,15,3,2.14,10,3,1.43,9,3,1.29
org.eclipse.jdt.core.ISourceRange,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.JavaModelStatus,1,0,324,0,1,2,26,6,300,180,11.54,8,3,0.31,29,4,1.12,100,68,3.85,34,24,1.31
org.eclipse.jdt.core.util.IRuntimeInvisibleAnnotationsAttribute,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.MemberValuePair,1,0,123,0,1,3,15,5,103,21,6.87,11,3,0.73,12,3,0.8,28,5,1.87,36,8,2.4
org.eclipse.jdt.internal.compiler.batch.Main,1,0,2686,3,9,2,27,36,1527,1048,56.56,39,7,1.44,36,5,1.33,490,379,18.15,166,56,6.15
org.eclipse.jdt.internal.core.hierarchy.RegionBasedHierarchyBuilder,1,0,172,0,0,0,7,0,147,48,21.0,15,4,2.14,11,2,1.57,38,12,5.43,45,15,6.43
org.eclipse.jdt.core.search.SearchRequestor,1,0,13,0,0,0,5,0,9,2,1.8,-1,0,-0.2,3,1,0.6,5,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.CancelableProblemFactory,1,0,18,0,0,0,2,1,8,4,4.0,0,0,0.0,9,8,4.5,4,3,2.0,2,2,1.0
org.eclipse.jdt.core.dom.ArrayType,1,0,99,0,1,2,14,3,83,12,5.93,9,3,0.64,11,3,0.79,23,3,1.64,26,6,1.86
org.eclipse.jdt.internal.formatter.comment.MultiCommentLine,1,0,229,0,0,4,12,5,173,63,14.42,12,5,1.0,9,2,0.75,72,26,6.0,61,21,5.08
org.eclipse.jdt.internal.core.util.ILRUCacheable,0,1,4,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,0,0,0.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.QualifiedTypeReference,1,0,97,0,0,0,9,2,87,38,9.67,7,3,0.78,13,3,1.44,33,20,3.67,29,17,3.22
org.eclipse.jdt.core.dom.SingleMemberAnnotation,1,0,101,0,1,3,13,4,82,21,6.31,7,3,0.54,11,3,0.85,23,5,1.77,30,8,2.31
org.eclipse.jdt.internal.compiler.lookup.MemberTypeBinding,1,0,21,0,0,0,4,0,16,5,4.0,0,0,0.0,3,3,0.75,7,3,1.75,8,3,2.0
org.eclipse.jdt.internal.compiler.parser.AbstractCommentParser,1,0,1202,0,0,13,41,47,1133,198,27.63,50,9,1.22,29,6,0.71,413,82,10.07,121,22,2.95
org.eclipse.jdt.core.dom.EnumDeclaration,1,0,146,0,1,7,19,9,105,21,5.53,4,2,0.21,11,3,0.58,30,5,1.58,43,15,2.26
org.eclipse.jdt.internal.core.PackageFragmentRoot,1,0,572,0,0,2,45,3,548,77,12.18,45,7,1.0,51,6,1.13,160,22,3.56,201,23,4.47
org.eclipse.jdt.internal.compiler.lookup.Substitution,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,1,1,0.33,3,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.impl.ShortConstant,1,0,39,0,1,0,12,1,36,3,3.0,0,0,0.0,2,1,0.17,12,1,1.0,1,1,0.08
org.eclipse.jdt.internal.codeassist.complete.CompletionOnMemberAccess,1,0,19,0,0,0,3,0,12,5,4.0,0,0,0.0,5,2,1.67,5,3,1.67,5,3,1.67
org.eclipse.jdt.core.dom.IExtendedModifier,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor,1,0,1635,0,0,10,217,17,1242,39,5.72,12,3,0.06,303,5,1.4,270,12,1.24,885,14,4.08
org.eclipse.jdt.core.util.IStackMapTableAttribute,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.ImportContainer,1,0,77,0,0,0,11,0,66,16,6.0,3,1,0.27,13,4,1.18,23,5,2.09,22,6,2.0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocTypeParamReference,1,0,28,0,0,0,6,2,20,5,3.33,0,0,0.0,9,4,1.5,7,2,1.17,3,3,0.5
org.eclipse.jdt.internal.core.util.Util,1,0,2114,0,128,14,129,14,2035,76,15.78,145,6,1.12,249,5,1.93,674,35,5.22,363,18,2.81
org.eclipse.jdt.internal.compiler.util.CompoundNameVector,1,0,56,0,0,1,8,4,43,8,5.38,3,1,0.38,5,1,0.63,16,3,2.0,7,3,0.88
org.eclipse.jdt.internal.core.OverflowingLRUCache,1,0,211,0,0,0,21,3,200,43,9.52,12,3,0.57,18,3,0.86,49,7,2.33,35,13,1.67
org.eclipse.jdt.core.search.TypeParameterReferenceMatch,1,0,9,0,0,0,1,0,4,4,4.0,0,0,0.0,7,7,7.0,1,1,1.0,1,1,1.0
org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression,1,0,207,0,0,0,6,2,194,93,32.33,10,4,1.67,16,5,2.67,48,21,8.0,43,16,7.17
org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldType,1,0,16,0,0,0,2,0,10,7,5.0,0,0,0.0,3,2,1.5,2,1,1.0,2,2,1.0
org.eclipse.jdt.internal.compiler.ast.DoStatement,1,0,148,0,0,0,6,4,98,36,16.33,6,2,1.0,14,4,2.33,31,11,5.17,44,22,7.33
org.eclipse.jdt.internal.core.util.WeakHashSetOfCharArray,1,0,172,0,0,0,11,4,133,23,12.09,14,3,1.27,6,1,0.55,37,6,3.36,25,5,2.27
org.eclipse.jdt.internal.compiler.env.IBinaryType,0,1,23,0,0,0,15,4,15,1,1.0,-15,-1,-1.0,0,0,0.0,15,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.util.SourceFileAttribute,1,0,31,0,0,0,3,2,15,9,5.0,1,1,0.33,3,3,1.0,4,2,1.33,4,4,1.33
org.eclipse.jdt.internal.core.search.BasicSearchEngine,1,0,938,3,9,1,28,5,869,197,31.04,46,6,1.64,67,8,2.39,218,35,7.79,160,33,5.71
org.eclipse.jdt.internal.compiler.env.IBinaryAnnotation,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.formatter.comment.HTMLEntity2JavaReader,1,0,62,0,0,1,4,1,43,23,10.75,4,3,1.0,3,1,0.75,14,6,3.5,13,6,3.25
org.eclipse.jdt.internal.compiler.lookup.BaseTypeBinding,1,0,157,0,2,0,14,2,136,55,9.71,0,0,0.0,10,3,0.71,72,29,5.14,2,1,0.14
org.eclipse.jdt.internal.compiler.parser.RecoveredElement,1,0,201,0,0,0,31,4,186,14,6.0,19,2,0.61,31,3,1.0,65,7,2.1,31,3,1.0
org.eclipse.jdt.core.dom.IMemberValuePairBinding,0,1,7,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,0,0,0.0,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.hierarchy.IndexBasedHierarchyBuilder,1,0,392,1,1,1,9,4,324,103,36.0,17,5,1.89,24,6,2.67,63,24,7.0,94,23,10.44
org.eclipse.jdt.core.eval.ICodeSnippetRequestor,0,1,17,0,0,10,2,10,2,1,1.0,-2,-1,-1.0,6,3,3.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.builder.NameEnvironment,1,0,277,0,0,0,11,5,215,121,19.55,13,6,1.18,18,3,1.64,81,43,7.36,76,44,6.91
org.eclipse.jdt.internal.core.builder.ProblemFactory,1,0,16,0,1,1,2,1,8,5,4.0,0,0,0.0,2,1,1.0,3,2,1.5,2,2,1.0
org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream,1,0,218,0,0,2,18,12,194,54,10.78,12,6,0.67,20,8,1.11,48,12,2.67,24,6,1.33
org.eclipse.jdt.core.CompletionProposal,1,0,332,0,1,22,31,39,281,95,9.06,14,5,0.45,18,2,0.58,89,29,2.87,16,7,0.52
org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName,1,0,30,0,0,0,4,0,22,11,5.5,1,1,0.25,10,4,2.5,6,3,1.5,8,6,2.0
org.eclipse.jdt.internal.formatter.Location2,1,0,30,0,0,0,2,11,16,13,8.0,0,0,0.0,4,2,2.0,2,1,1.0,2,1,1.0
org.eclipse.jdt.internal.core.search.matching.JavaSearchPattern,1,0,190,0,0,3,16,10,165,40,10.31,14,5,0.88,6,2,0.38,51,13,3.19,34,14,2.13
org.eclipse.jdt.internal.core.UserLibrary,1,0,157,0,1,8,8,10,122,44,15.25,11,4,1.38,4,2,0.5,33,9,4.13,46,24,5.75
org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,1,0,345,0,0,0,29,19,300,41,10.34,23,5,0.79,20,3,0.69,102,11,3.52,72,18,2.48
org.eclipse.jdt.internal.compiler.codegen.ConstantPool,1,0,691,0,0,203,23,216,475,68,20.65,39,5,1.7,35,4,1.52,99,14,4.3,113,8,4.91
