fileName,numOfClass,numOfInterface,loc,anonymousClassesQty,numOfStaticMethod,numOfStaticField,numOfMethod,numOfField,methodTotalLoc,methodMaxLoc,methodAverageLoc,totalNestedBlockDepth,maxNestedBlockDepth,averageNestedBlockDepth,totalParameters,maxParameters,averageParameters,totalMcCabe,maxMcCabe,averageMcCabe,totalFanOut,maxFanOut,averageFanOut
org.eclipse.jdt.internal.core.Annotation,1,0,105,0,0,2,13,4,88,16,6.77,6,2,0.46,7,3,0.54,25,5,1.92,25,5,1.92
org.eclipse.jdt.internal.compiler.lookup.ArrayBinding,1,0,191,0,0,1,24,6,170,33,7.08,11,2,0.46,13,4,0.54,66,16,2.75,43,8,1.79
org.eclipse.jdt.core.search.IJavaSearchScope,0,1,17,0,0,0,7,5,7,1,1.0,-7,-1,-1.0,4,1,0.57,7,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.TryStatement,1,0,680,0,0,7,12,26,560,229,46.67,26,5,2.17,18,5,1.5,138,51,11.5,96,28,8.0
org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration,1,0,191,0,1,6,21,9,160,48,7.62,12,3,0.57,14,3,0.67,43,11,2.05,61,16,2.9
org.eclipse.jdt.internal.compiler.ast.StringLiteral,1,0,81,0,0,0,11,2,70,35,6.36,1,1,0.09,17,4,1.55,21,10,1.91,10,3,0.91
org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator,1,0,80,0,0,0,8,1,68,21,8.5,6,3,0.75,10,5,1.25,31,9,3.88,12,3,1.5
org.eclipse.jdt.core.util.ILineNumberAttribute,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.ArrayTypeReference,1,0,61,0,0,0,7,2,51,15,7.29,4,2,0.57,10,3,1.43,14,5,2.0,11,4,1.57
org.eclipse.jdt.internal.core.util.Disassembler,1,0,2033,0,3,2,65,2,1789,223,27.52,93,6,1.43,232,8,3.57,538,75,8.28,547,55,8.42
org.eclipse.jdt.core.IBuffer,0,1,30,0,0,0,20,0,20,1,1.0,-20,-1,-1.0,17,3,0.85,20,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.JavadocReturnStatement,1,0,38,0,0,0,5,0,28,11,5.6,1,1,0.2,9,2,1.8,13,7,2.6,12,5,2.4
org.eclipse.jdt.internal.compiler.util.HashtableOfLong,1,0,81,0,0,0,8,4,64,14,8.0,6,2,0.75,5,2,0.63,23,5,2.88,3,1,0.38
org.eclipse.jdt.internal.compiler.problem.ProblemHandler,1,0,145,0,0,1,7,4,52,32,7.43,2,2,0.29,42,10,6.0,21,15,3.0,14,9,2.0
org.eclipse.jdt.internal.compiler.lookup.SignatureWrapper,1,0,51,0,0,0,5,4,36,17,7.2,0,0,0.0,1,1,0.2,17,8,3.4,3,2,0.6
org.eclipse.jdt.internal.compiler.batch.ClasspathLocation,1,0,31,0,0,2,2,6,12,8,6.0,1,1,0.5,3,2,1.5,4,3,2.0,5,5,2.5
org.eclipse.jdt.internal.compiler.ast.MethodDeclaration,1,0,188,0,0,0,8,2,143,50,17.88,10,4,1.25,10,3,1.25,89,41,11.13,44,17,5.5
org.eclipse.jdt.internal.compiler.ast.SwitchStatement,1,0,316,0,0,3,6,16,287,98,47.83,26,9,4.33,11,3,1.83,85,32,14.17,67,21,11.17
org.eclipse.jdt.internal.core.search.matching.DeclarationOfReferencedTypesPattern,1,0,13,0,0,0,1,2,6,6,6.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.SimplePropertyDescriptor,1,0,19,0,0,0,3,2,14,8,4.67,1,1,0.33,4,4,1.33,5,3,1.67,1,1,0.33
org.eclipse.jdt.internal.core.jdom.DOMPackage,1,0,66,0,0,0,11,0,52,9,4.73,3,1,0.27,10,4,0.91,14,2,1.27,18,5,1.64
org.eclipse.jdt.internal.compiler.env.IGenericField,0,1,4,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,0,0,0.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.core.IRegion,0,1,7,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,3,1,0.75,4,1,1.0,0,0,0.0
org.eclipse.jdt.core.util.ILocalVariableTypeTableAttribute,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.NodeEventHandler,1,0,25,0,0,0,11,0,22,2,2.0,0,0,0.0,27,4,2.45,11,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.FloatLiteral,1,0,82,0,0,0,5,1,74,57,14.8,4,3,0.8,9,3,1.8,26,21,5.2,10,6,2.0
org.eclipse.jdt.internal.formatter.comment.JavaDocRegion,1,0,200,0,0,0,14,3,173,34,12.36,17,5,1.21,25,5,1.79,55,8,3.93,76,16,5.43
org.eclipse.jdt.internal.compiler.flow.UnconditionalFlowInfo,1,0,1527,0,1,4,43,9,1201,175,27.93,86,6,2.0,31,1,0.72,431,51,10.02,26,3,0.6
org.eclipse.jdt.internal.compiler.lookup.PackageBinding,1,0,169,0,0,0,21,6,149,35,7.1,11,3,0.52,17,3,0.81,61,15,2.9,32,8,1.52
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocSingleTypeReference,1,0,63,0,0,0,9,1,58,34,6.44,2,2,0.22,8,4,0.89,19,11,2.11,7,7,0.78
org.eclipse.jdt.internal.core.CopyPackageFragmentRootOperation,1,0,224,1,0,0,6,4,209,71,34.83,14,5,2.33,11,5,1.83,53,18,8.83,69,20,11.5
org.eclipse.jdt.core.IProblemRequestor,0,1,8,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,1,1,0.25,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.eval.CodeSnippetQualifiedNameReference,1,0,499,0,0,0,11,2,493,158,44.82,31,10,2.82,32,6,2.91,147,46,13.36,125,26,11.36
org.eclipse.jdt.core.util.IRuntimeVisibleParameterAnnotationsAttribute,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.util.ISourceAttribute,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.SuperConstructorInvocation,1,0,125,0,1,5,16,8,93,12,5.81,9,2,0.56,12,3,0.75,29,4,1.81,33,11,2.06
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadoc,0,1,13,0,0,0,2,8,2,1,1.0,-2,-1,-1.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.SourceConstructorWithChildrenInfo,1,0,11,0,0,0,2,1,6,3,3.0,0,0,0.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.JDTCompilerAdapter,1,0,392,1,0,5,6,10,368,172,61.33,24,7,4.0,5,2,0.83,95,43,15.83,86,29,14.33
org.eclipse.jdt.core.ICorrectionRequestor,0,1,52,0,0,0,6,0,6,1,1.0,-6,-1,-1.0,43,12,7.17,6,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector,1,0,231,1,0,0,8,8,145,62,18.13,9,4,1.13,12,6,1.5,46,20,5.75,44,18,5.5
org.eclipse.jdt.internal.compiler.ast.Block,1,0,95,0,0,0,10,3,81,15,8.1,12,2,1.2,15,3,1.5,34,6,3.4,22,4,2.2
org.eclipse.jdt.internal.compiler.lookup.InvocationSite,0,1,11,0,0,0,8,0,8,1,1.0,-8,-1,-1.0,3,1,0.38,8,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.ArrayInitializer,1,0,59,0,1,2,11,3,43,7,3.91,2,1,0.18,8,2,0.73,13,2,1.18,15,6,1.36
org.eclipse.jdt.internal.codeassist.select.SelectionNodeFound,1,0,17,0,0,1,3,3,10,4,3.33,0,0,0.0,3,2,1.0,3,1,1.0,0,0,0.0
org.eclipse.jdt.core.ICompletionRequestor,0,1,103,0,0,0,14,0,14,1,1.0,-14,-1,-1.0,98,13,7.0,14,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.parser.RecoveryScannerData,1,0,56,0,0,0,1,13,40,40,40.0,3,3,3.0,0,0,0.0,10,10,10.0,0,0,0.0
org.eclipse.jdt.internal.core.jdom.DOMType,1,0,439,0,0,0,40,14,436,98,10.9,20,3,0.5,46,16,1.15,93,17,2.33,76,14,1.9
org.eclipse.jdt.internal.compiler.lookup.ProblemBinding,1,0,30,0,0,0,7,3,23,4,3.29,0,0,0.0,10,3,1.43,7,1,1.0,2,1,0.29
org.eclipse.jdt.internal.core.ClasspathEntry,1,0,1584,0,24,31,55,46,1310,204,23.82,76,8,1.38,91,12,1.65,467,75,8.49,356,46,6.47
org.eclipse.jdt.internal.compiler.lookup.SyntheticFieldBinding,1,0,10,0,0,0,1,1,5,5,5.0,0,0,0.0,6,6,6.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.Expression,1,0,731,0,2,0,38,4,693,214,18.24,29,6,0.76,67,5,1.76,266,71,7.0,99,21,2.61
org.eclipse.jdt.internal.core.search.matching.TypeParameterPattern,1,0,83,0,0,0,3,7,54,25,18.0,5,2,1.67,10,5,3.33,13,7,4.33,19,10,6.33
org.eclipse.jdt.internal.core.util.Annotation,1,0,59,0,0,1,6,6,43,28,7.17,2,2,0.33,3,3,0.5,10,5,1.67,5,5,0.83
org.eclipse.jdt.core.dom.ASTMatcher,1,0,933,0,1,0,89,1,794,33,8.92,104,2,1.17,175,2,1.97,245,11,2.75,337,15,3.79
org.eclipse.jdt.internal.compiler.lookup.MissingTypeBinding,1,0,41,0,0,0,5,0,35,16,7.0,1,1,0.2,5,3,1.0,7,3,1.4,5,2,1.0
org.eclipse.jdt.internal.core.jdom.ILineStartFinder,0,1,4,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.BufferCache,1,0,39,0,0,0,5,1,32,15,6.4,3,2,0.6,6,2,1.2,9,3,1.8,10,5,2.0
org.eclipse.jdt.internal.compiler.IErrorHandlingPolicy,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.jdom.DOMException,1,0,9,0,0,1,2,1,5,3,2.5,0,0,0.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.MarkerAnnotation,1,0,21,0,0,0,3,0,16,8,5.33,2,2,0.67,4,2,1.33,5,3,1.67,3,3,1.0
org.eclipse.jdt.internal.core.util.ASTNodeFinder,1,0,146,0,0,0,5,1,130,69,26.0,15,6,3.0,5,1,1.0,37,16,7.4,27,12,5.4
org.eclipse.jdt.internal.compiler.ast.SingleMemberAnnotation,1,0,41,0,0,0,5,2,31,11,6.2,3,2,0.6,6,2,1.2,9,4,1.8,8,4,1.6
org.eclipse.jdt.core.IAnnotatable,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.core.util.IOpcodeMnemonics,0,1,207,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.search.SearchDocument,1,0,45,0,0,0,12,5,32,4,2.67,-3,0,-0.25,6,2,0.5,15,2,1.25,6,2,0.5
org.eclipse.jdt.core.IJavaModelMarker,0,1,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.eval.GlobalVariable,1,0,34,0,0,0,5,5,26,12,5.2,1,1,0.2,3,3,0.6,6,2,1.2,3,3,0.6
org.eclipse.jdt.internal.compiler.lookup.TypeIds,0,1,129,0,0,2,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.SingleTypeRequestor,1,0,32,0,0,0,9,1,23,3,2.56,0,0,0.0,6,1,0.67,9,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.matching.DeclarationOfAccessedFieldsPattern,1,0,14,0,0,0,1,2,6,6,6.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.util.SimpleDocument,1,0,135,0,0,0,45,1,118,3,2.62,0,0,0.0,52,5,1.16,45,1,1.0,4,1,0.09
org.eclipse.jdt.internal.core.search.matching.MatchLocator,1,0,2271,1,7,1,69,27,2059,128,29.84,179,10,2.59,200,8,2.9,683,44,9.9,513,31,7.43
org.eclipse.jdt.internal.core.TypeParameter,1,0,65,0,0,1,11,2,55,12,5.0,4,2,0.36,4,2,0.36,16,3,1.45,19,5,1.73
org.eclipse.jdt.internal.core.search.matching.VariablePattern,1,0,46,0,0,1,2,6,31,28,15.5,1,1,0.5,4,4,2.0,9,8,4.5,1,1,0.5
org.eclipse.jdt.internal.core.search.indexing.IndexAllProject,1,0,211,2,0,0,6,1,164,147,27.33,6,6,1.0,4,2,0.67,43,37,7.17,41,37,6.83
org.eclipse.jdt.internal.core.AnnotationInfo,1,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.IJavaModel,0,1,17,0,0,0,10,0,10,1,1.0,-10,-1,-1.0,24,6,2.4,10,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.util.InnerClassesAttribute,1,0,35,0,0,1,3,3,22,16,7.33,2,2,0.67,3,3,1.0,5,3,1.67,1,1,0.33
org.eclipse.jdt.internal.codeassist.impl.AssistSourceField,1,0,55,0,0,0,7,4,42,19,6.0,3,3,0.43,12,4,1.71,10,4,1.43,7,3,1.0
org.eclipse.jdt.internal.compiler.env.ISourceMethod,0,1,11,0,0,0,8,0,8,1,1.0,-8,-1,-1.0,0,0,0.0,8,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.ResolvedSourceMethod,1,0,27,0,0,0,5,1,23,8,4.6,1,1,0.2,8,4,1.6,6,2,1.2,3,3,0.6
org.eclipse.jdt.internal.compiler.ast.JavadocArraySingleTypeReference,1,0,26,0,0,0,5,0,18,4,3.6,0,0,0.0,10,3,2.0,5,1,1.0,10,3,2.0
org.eclipse.jdt.internal.compiler.parser.RecoveredImport,1,0,31,0,0,0,7,1,25,6,3.57,1,1,0.14,6,3,0.86,8,2,1.14,3,2,0.43
org.eclipse.jdt.core.dom.AssertStatement,1,0,110,0,1,3,14,5,88,21,6.29,7,3,0.5,12,3,0.86,24,5,1.71,32,9,2.29
org.eclipse.jdt.internal.codeassist.impl.AssistImportDeclaration,1,0,16,0,0,0,2,1,7,4,3.5,0,0,0.0,5,4,2.5,2,1,1.0,1,1,0.5
org.eclipse.jdt.internal.compiler.codegen.ExceptionLabel,1,0,61,0,0,0,5,3,56,27,11.2,5,3,1.0,2,2,0.4,16,8,3.2,15,12,3.0
org.eclipse.jdt.core.util.IVerificationTypeInfo,0,1,16,0,0,9,4,9,4,1,1.0,-4,-1,-1.0,0,0,0.0,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.StringOperation,1,0,320,0,2,1,2,1,311,181,155.5,10,5,5.0,14,7,7.0,107,57,53.5,9,6,4.5
org.eclipse.jdt.internal.core.builder.ClasspathLocation,1,0,33,0,5,0,12,0,26,3,2.17,-4,0,-0.33,18,4,1.5,12,1,1.0,1,1,0.08
org.eclipse.jdt.internal.core.util.ClassFileAttribute,1,0,30,0,0,1,4,4,18,9,4.5,1,1,0.25,3,3,0.75,5,2,1.25,5,5,1.25
org.eclipse.jdt.internal.core.util.KeyKind,1,0,74,0,0,13,18,15,55,4,3.06,0,0,0.0,16,2,0.89,20,2,1.11,0,0,0.0
org.eclipse.jdt.core.util.IRuntimeVisibleAnnotationsAttribute,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.flow.FinallyFlowContext,1,0,269,0,0,0,8,7,232,101,29.0,12,4,1.5,15,5,1.88,80,40,10.0,40,18,5.0
org.eclipse.jdt.internal.compiler.lookup.ParameterizedMethodBinding,1,0,232,2,1,0,7,1,205,89,29.29,7,3,1.0,9,4,1.29,49,21,7.0,22,8,3.14
org.eclipse.jdt.internal.compiler.lookup.ReferenceBinding,1,0,1032,3,5,3,84,11,926,218,11.02,47,4,0.56,47,4,0.56,398,117,4.74,141,11,1.68
org.eclipse.jdt.internal.core.ExternalFoldersManager,1,0,253,1,3,2,16,4,203,34,12.69,19,4,1.19,20,3,1.25,62,10,3.88,101,14,6.31
org.eclipse.jdt.core.jdom.IDOMInitializer,0,1,7,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,2,1,0.5,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.util.SuffixConstants,0,1,15,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.codeassist.RelevanceConstants,0,1,34,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.problem.AbortMethod,1,0,9,0,0,1,1,1,3,3,3.0,0,0,0.0,2,2,2.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.InternalNamingConventions,1,0,699,0,14,8,14,8,643,264,45.93,38,7,2.71,53,9,3.79,193,82,13.79,68,25,4.86
org.eclipse.jdt.core.search.ReferenceMatch,1,0,16,0,0,0,3,1,10,4,3.33,0,0,0.0,8,7,2.67,3,1,1.0,1,1,0.33
org.eclipse.jdt.core.dom.ClassInstanceCreation,1,0,238,0,1,8,24,14,190,39,7.92,17,3,0.71,16,3,0.67,54,9,2.25,68,17,2.83
org.eclipse.jdt.core.ISourceReference,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
org.eclipse.jdt.internal.eval.CodeSnippetTypeDeclaration,1,0,64,0,0,0,2,0,53,50,26.5,3,3,1.5,2,1,1.0,18,17,9.0,15,15,7.5
org.eclipse.jdt.core.search.TypeDeclarationMatch,1,0,8,0,0,0,1,0,3,3,3.0,0,0,0.0,6,6,6.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.JavaElementDelta,1,0,532,0,0,1,40,9,494,104,12.35,24,3,0.6,38,2,0.95,167,61,4.18,87,12,2.17
org.eclipse.jdt.internal.compiler.classfmt.ClassFileStruct,1,0,71,0,0,0,10,3,59,25,5.9,3,3,0.3,12,3,1.2,16,7,1.6,5,2,0.5
org.eclipse.jdt.core.ClasspathContainerInitializer,1,0,64,1,0,2,10,2,58,21,5.8,3,1,0.3,20,3,2.0,14,2,1.4,7,2,0.7
org.eclipse.jdt.internal.compiler.ast.FalseLiteral,1,0,44,0,0,1,7,1,34,11,4.86,4,3,0.57,13,5,1.86,11,4,1.57,7,2,1.0
org.eclipse.jdt.internal.core.ElementCache,1,0,44,0,0,0,6,1,39,15,6.5,4,2,0.67,10,2,1.67,10,3,1.67,7,3,1.17
org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern,1,0,286,0,1,2,10,8,220,45,22.0,11,2,1.1,15,5,1.5,79,20,7.9,23,7,2.3
org.eclipse.jdt.internal.core.Openable,1,0,324,0,0,0,36,0,297,44,8.25,16,4,0.44,33,7,0.92,101,12,2.81,123,18,3.42
org.eclipse.jdt.internal.compiler.ast.CompoundAssignment,1,0,137,0,0,0,9,2,125,61,13.89,6,3,0.67,16,4,1.78,49,27,5.44,28,15,3.11
org.eclipse.jdt.core.dom.ASTRequestor,1,0,22,0,0,0,4,1,17,11,4.25,2,2,0.5,5,2,1.25,6,3,1.5,1,1,0.25
org.eclipse.jdt.internal.compiler.batch.ClasspathJar,1,0,167,0,0,0,11,4,140,44,12.73,16,4,1.45,14,4,1.27,43,12,3.91,50,16,4.55
org.eclipse.jdt.internal.eval.CodeSnippetScope,1,0,401,0,0,0,14,0,324,74,23.14,22,6,1.57,44,4,3.14,140,28,10.0,69,12,4.93
org.eclipse.jdt.internal.compiler.ast.NameReference,1,0,34,0,0,0,9,2,28,6,3.11,0,1,0.0,3,1,0.33,11,2,1.22,0,0,0.0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnMethodName,1,0,36,0,0,0,3,1,29,22,9.67,2,2,0.67,4,2,1.33,9,7,3.0,9,8,3.0
org.eclipse.jdt.internal.compiler.util.Messages,1,0,159,0,7,39,8,39,74,21,9.25,8,3,1.0,14,3,1.75,23,7,2.88,24,8,3.0
org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedAllocationExpression,1,0,60,0,0,0,4,0,47,37,11.75,3,3,0.75,4,2,1.0,16,12,4.0,9,6,2.25
org.eclipse.jdt.core.dom.NumberLiteral,1,0,112,0,1,2,13,3,97,45,7.46,3,2,0.23,12,3,0.92,27,13,2.08,23,7,1.77
org.eclipse.jdt.internal.compiler.parser.RecoveredField,1,0,214,0,0,0,13,8,189,59,14.54,21,6,1.62,24,4,1.85,62,19,4.77,20,6,1.54
org.eclipse.jdt.internal.core.search.matching.DeclarationOfReferencedMethodsPattern,1,0,14,0,0,0,1,2,6,6,6.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.SourceField,1,0,122,0,0,0,13,0,132,60,10.15,9,4,0.69,10,4,0.77,38,17,2.92,27,7,2.08
org.eclipse.jdt.core.IBufferChangedListener,0,1,4,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.CompilationResult,1,0,302,1,0,2,22,24,256,52,11.64,21,4,0.95,18,4,0.82,85,12,3.86,44,10,2.0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword3,1,0,30,0,0,0,7,1,23,5,3.29,0,0,0.0,9,3,1.29,7,1,1.0,3,3,0.43
org.eclipse.jdt.internal.core.ClassFileWorkingCopy,1,0,76,0,0,0,9,1,57,20,6.33,3,2,0.33,9,2,1.0,19,4,2.11,27,12,3.0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword1,1,0,33,0,0,0,8,2,25,4,3.13,0,0,0.0,10,3,1.25,8,1,1.0,4,3,0.5
org.eclipse.jdt.internal.codeassist.impl.Engine,1,0,291,0,3,0,14,13,217,70,15.5,20,6,1.43,22,4,1.57,73,26,5.21,39,8,2.79
org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword2,1,0,24,0,0,0,5,2,17,5,3.4,0,0,0.0,6,3,1.2,5,1,1.0,4,4,0.8
org.eclipse.jdt.internal.core.CommitWorkingCopyOperation,1,0,135,0,0,0,5,0,115,88,23.0,7,5,1.4,2,2,0.4,34,25,6.8,50,39,10.0
org.eclipse.jdt.core.dom.ThrowStatement,1,0,84,0,1,2,12,3,68,12,5.67,7,3,0.58,11,3,0.92,19,3,1.58,24,7,2.0
org.eclipse.jdt.internal.compiler.AbstractAnnotationProcessorManager,1,0,17,0,0,0,10,0,10,1,1.0,-10,-1,-1.0,11,3,1.1,10,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.ResolvedBinaryField,1,0,27,0,0,0,5,1,23,8,4.6,1,1,0.2,7,4,1.4,6,2,1.2,2,2,0.4
org.eclipse.jdt.internal.formatter.comment.JavaDocLine,1,0,17,0,0,1,3,1,13,7,4.33,1,1,0.33,4,3,1.33,5,3,1.67,7,7,2.33
org.eclipse.jdt.internal.compiler.ast.ThisReference,1,0,72,0,1,0,15,0,62,11,4.13,2,1,0.13,33,6,2.2,23,4,1.53,15,4,1.0
org.eclipse.jdt.core.dom.DefaultBindingResolver,1,0,1483,1,0,0,58,7,1530,276,26.38,103,9,1.78,66,4,1.14,484,79,8.34,216,16,3.72
org.eclipse.jdt.core.dom.MethodBinding,1,0,309,0,0,2,31,14,274,30,8.84,28,4,0.9,6,2,0.19,82,8,2.65,49,5,1.58
org.eclipse.jdt.internal.formatter.FormatJavadoc,1,0,34,0,0,0,4,3,27,12,6.75,3,1,0.75,4,3,1.0,8,3,2.0,3,3,0.75
org.eclipse.jdt.internal.compiler.lookup.BlockScope,1,0,659,0,0,3,30,12,523,89,17.43,43,7,1.43,37,4,1.23,212,44,7.07,117,21,3.9
org.eclipse.jdt.internal.compiler.SourceElementParser,1,0,784,1,0,0,51,7,675,83,13.24,49,6,0.96,36,6,0.71,191,36,3.75,149,11,2.92
org.eclipse.jdt.core.dom.ASTSyntaxErrorPropagator,1,0,90,0,0,0,11,1,84,53,7.64,3,3,0.27,11,1,1.0,44,34,4.0,16,7,1.45
org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedTypeReference,1,0,74,0,0,4,11,7,62,22,5.64,3,2,0.27,13,4,1.18,17,5,1.55,9,5,0.82
org.eclipse.jdt.internal.formatter.comment.Java2HTMLEntityReader,1,0,52,0,0,2,2,3,32,28,16.0,1,1,0.5,2,1,1.0,13,12,6.5,10,9,5.0
org.eclipse.jdt.internal.compiler.codegen.Opcodes,0,1,204,0,0,201,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.dom.RecoveredTypeBinding,1,0,443,0,0,0,65,7,423,40,6.51,29,3,0.45,15,3,0.23,135,11,2.08,104,16,1.6
org.eclipse.platform.internal.Messages,1,0,17,0,1,2,2,2,10,8,5.0,1,1,0.5,1,1,0.5,3,2,1.5,1,1,0.5
org.eclipse.jdt.internal.compiler.lookup.SyntheticArgumentBinding,1,0,28,0,0,0,2,2,7,4,3.5,0,0,0.0,2,1,1.0,2,1,1.0,5,4,2.5
org.eclipse.jdt.internal.core.JavaElementDeltaBuilder,1,0,376,0,0,0,22,9,325,58,14.77,26,5,1.18,30,3,1.36,117,27,5.32,98,21,4.45
org.eclipse.jdt.internal.compiler.lookup.ImportConflictBinding,1,0,16,0,0,0,3,1,10,4,3.33,0,0,0.0,4,4,1.33,3,1,1.0,2,1,0.67
org.eclipse.jdt.internal.compiler.util.HashtableOfIntValues,1,0,120,0,0,1,10,5,98,19,9.8,8,2,0.8,6,2,0.6,32,6,3.2,13,3,1.3
org.eclipse.jdt.core.dom.EnumConstantDeclaration,1,0,165,0,1,6,21,9,130,30,6.19,8,3,0.38,13,3,0.62,36,7,1.71,54,15,2.57
org.eclipse.jdt.core.dom.SwitchStatement,1,0,101,0,1,3,14,5,79,12,5.64,8,3,0.57,12,3,0.86,22,3,1.57,31,10,2.21
org.eclipse.jdt.internal.compiler.lookup.ClassScope,1,0,977,0,0,0,27,3,904,186,33.48,59,7,2.19,21,3,0.78,373,104,13.81,242,34,8.96
org.eclipse.jdt.internal.compiler.codegen.CachedIndexEntry,1,0,9,0,0,0,1,2,4,4,4.0,0,0,0.0,2,2,2.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.ImportDeclaration,1,0,146,0,1,5,18,8,118,21,6.56,11,3,0.61,16,3,0.89,31,5,1.72,40,10,2.22
org.eclipse.jdt.internal.core.BatchOperation,1,0,35,0,0,0,4,1,28,19,7.0,4,4,1.0,1,1,0.25,8,5,2.0,4,4,1.0
org.eclipse.jdt.internal.compiler.ast.Wildcard,1,0,98,0,0,3,11,5,85,16,7.73,8,2,0.73,19,3,1.73,26,4,2.36,22,4,2.0
org.eclipse.jdt.internal.core.NameLookup,1,0,857,0,0,7,28,13,771,111,27.54,73,8,2.61,113,8,4.04,237,27,8.46,207,22,7.39
org.eclipse.jdt.internal.compiler.env.EnumConstantSignature,1,0,22,0,0,0,4,2,17,7,4.25,0,0,0.0,2,2,0.5,4,1,1.0,3,3,0.75
